,Price_DA,Load_DA,Load_AC,Gen_SC,Sol_DA,Won_DA,Woff_DA
1/24/2015 6:00,32.99,7595,9034,13638,0,807,90
1/24/2015 7:00,37.44,8262,9786,15002,0,794,88
1/24/2015 8:00,42.58,9221,11048,16414,0,724,80
1/24/2015 9:00,46.67,9914,12141,17536,11,679,75
1/24/2015 10:00,45.45,10524,12957,18225,47,626,70
1/24/2015 11:00,46.87,10618,12980,18284,93,670,74
1/24/2015 12:00,45.92,10677,12875,18308,125,712,79
1/24/2015 13:00,41.34,10427,12384,18098,150,756,84
1/24/2015 14:00,38.53,10360,12092,17584,169,772,86
1/24/2015 15:00,35.85,10492,11903,17587,147,787,87
1/24/2015 16:00,34.52,10517,11952,17814,76,792,88
1/24/2015 17:00,40.46,10723,12620,18874,10,713,79
1/24/2015 18:00,50.75,10913,13838,19380,0,635,71
1/24/2015 19:00,51.4,10237,13350,19385,0,563,63
1/24/2015 20:00,45,9915,12750,18405,0,513,57
1/24/2015 21:00,42.01,9665,11861,17331,0,464,52
1/24/2015 22:00,39.94,9224,11087,16926,0,411,46
1/24/2015 23:00,42.44,8745,10365,16294,0,405,45
1/25/2015 0:00,40.63,8133,11737,15407,0,373,41
1/25/2015 1:00,39.87,7692,11488,14198,0,347,39
1/25/2015 2:00,37.1,7277,11015,13073,0,336,37
1/25/2015 3:00,33.81,7019,11009,12306,0,324,36
1/25/2015 4:00,29.83,6904,10936,11930,0,310,34
1/25/2015 5:00,28.64,6928,10928,12377,0,308,34
1/25/2015 6:00,31.23,7043,11234,12934,0,303,34
1/25/2015 7:00,35.11,7403,11587,13302,0,303,34
1/25/2015 8:00,39.01,8069,12130,13914,0,292,32
1/25/2015 9:00,41.1,8668,12772,15210,13,280,31
1/25/2015 10:00,41.75,9343,13386,16058,45,271,30
1/25/2015 11:00,41.77,9786,14129,16400,84,231,26
1/25/2015 12:00,43.17,9983,14637,16730,113,185,21
1/25/2015 13:00,40.44,10109,14566,16249,117,134,15
1/25/2015 14:00,38.5,10116,14516,15927,109,138,15
1/25/2015 15:00,35.97,10115,14604,16156,79,145,16
1/25/2015 16:00,35.9,10132,14598,16674,35,155,17
1/25/2015 17:00,47.85,10552,14824,18585,6,180,20
1/25/2015 18:00,51.43,10915,15483,19160,0,202,22
1/25/2015 19:00,51.81,10499,14897,18893,0,227,25
1/25/2015 20:00,48.83,10397,14369,18356,0,257,29
1/25/2015 21:00,42.44,9904,13437,17543,0,286,32
1/25/2015 22:00,45.46,9584,13025,17047,0,319,35
1/25/2015 23:00,44.85,8795,11942,16159,0,362,40
1/26/2015 0:00,37.92,8118,9273,14007,0,446,50
1/26/2015 1:00,37.1,7919,8692,13090,0,497,55
1/26/2015 2:00,35.09,7662,8394,12113,0,509,57
1/26/2015 3:00,32,7415,8353,11721,0,516,57
1/26/2015 4:00,30.1,7559,8393,11927,0,524,58
1/26/2015 5:00,32,7805,8725,13569,0,526,58
1/26/2015 6:00,41.94,8649,9915,16995,0,529,59
1/26/2015 7:00,55.16,10155,12121,20926,0,529,59
1/26/2015 8:00,53.22,11942,14522,23814,0,539,60
1/26/2015 9:00,52.64,12625,15229,24241,3,551,61
1/26/2015 10:00,53.63,12921,15421,24270,9,557,62
1/26/2015 11:00,53.79,13170,15449,24254,15,543,60
1/26/2015 12:00,51.47,13226,15644,24131,18,532,59
1/26/2015 13:00,51.87,12897,15530,24386,17,518,58
1/26/2015 14:00,52.48,13179,15457,23971,13,505,56
1/26/2015 15:00,45,13025,15086,23945,8,496,55
1/26/2015 16:00,40,13022,15128,24126,5,503,56
1/26/2015 17:00,50.06,13180,15499,24984,1,526,58
1/26/2015 18:00,44.03,13310,15849,25066,0,542,60
1/26/2015 19:00,39.94,12461,15227,24632,0,559,62
1/26/2015 20:00,39.94,11930,14464,22903,0,515,57
1/26/2015 21:00,43.84,11256,13479,19933,0,471,52
1/26/2015 22:00,44,10690,12351,18108,0,431,48
1/26/2015 23:00,44.94,9851,11213,16703,0,425,47
1/27/2015 0:00,31.52,9101,9934,14909,0,545,61
1/27/2015 1:00,32.09,8628,9230,13576,0,520,58
1/27/2015 2:00,30.96,8252,8827,13122,0,487,54
1/27/2015 3:00,31.88,7979,8700,12803,0,446,50
1/27/2015 4:00,32.44,7949,8669,13014,0,409,45
1/27/2015 5:00,32.65,8085,8912,13951,0,400,44
1/27/2015 6:00,34.74,8901,10080,16974,0,391,43
1/27/2015 7:00,35,10487,12305,21216,4,387,43
1/27/2015 8:00,36.69,12175,14487,23128,11,378,42
1/27/2015 9:00,43.59,13121,14932,23329,15,366,41
1/27/2015 10:00,47.99,13418,15032,22990,23,359,40
1/27/2015 11:00,46,13668,15026,22849,24,320,36
1/27/2015 12:00,45,13780,14814,22937,19,277,31
1/27/2015 13:00,46,13580,14666,22689,13,234,26
1/27/2015 14:00,43,13682,14644,22799,5,232,26
1/27/2015 15:00,41,13611,14538,22667,0,231,26
1/27/2015 16:00,41,13616,14642,22860,0,230,26
1/27/2015 17:00,52.62,13797,14977,23747,0,231,26
1/27/2015 18:00,46.31,13953,15637,23782,0,230,26
1/27/2015 19:00,42.26,12967,15064,23933,0,232,26
1/27/2015 20:00,40,12356,14331,21856,0,241,27
1/27/2015 21:00,42.44,11756,13314,19908,0,248,28
1/27/2015 22:00,36.59,11259,12083,17927,0,256,28
1/27/2015 23:00,34.94,10250,11055,16227,0,297,33
1/28/2015 0:00,34.97,9482,10227,14815,0,309,34
1/28/2015 1:00,36,8879,9396,13763,0,360,40
1/28/2015 2:00,34.1,8431,8972,13097,0,418,46
1/28/2015 3:00,32.5,8329,8815,12826,0,467,52
1/28/2015 4:00,30.8,8130,8796,12770,0,505,56
1/28/2015 5:00,29.76,8304,9039,14124,0,575,64
1/28/2015 6:00,39.94,8892,10106,17159,0,648,72
1/28/2015 7:00,48.45,10403,12401,21285,4,721,80
1/28/2015 8:00,44.94,12566,14756,23468,11,822,91
1/28/2015 9:00,50.13,13306,15361,23519,15,931,103
1/28/2015 10:00,51.59,13553,15565,23317,23,1038,115
1/28/2015 11:00,48.89,13659,15677,23153,24,1144,127
1/28/2015 12:00,49.83,13587,15727,22888,19,1261,140
1/28/2015 13:00,45.87,13289,15742,22499,13,1363,151
1/28/2015 14:00,41.1,13285,15910,22571,5,1388,154
1/28/2015 15:00,40,13214,15816,22509,0,1409,157
1/28/2015 16:00,40.22,13190,15930,23150,0,1429,159
1/28/2015 17:00,44.42,13463,16162,24058,0,1359,151
1/28/2015 18:00,40.93,13859,16207,24283,0,1279,142
1/28/2015 19:00,42.44,12992,15478,24148,0,1200,133
1/28/2015 20:00,47.12,12463,14689,21700,0,1060,118
1/28/2015 21:00,42.44,11680,13697,19239,0,924,103
1/28/2015 22:00,45,10904,12570,17276,0,780,87
1/28/2015 23:00,37.98,9981,11412,16080,0,785,87
1/29/2015 0:00,36.74,9126,10185,14768,0,967,107
1/29/2015 1:00,36.69,8569,9383,13737,0,969,108
1/29/2015 2:00,33.74,8082,8949,13068,0,1028,114
1/29/2015 3:00,33.66,7884,8776,12611,0,1096,122
1/29/2015 4:00,35,7814,8740,12291,0,1150,128
1/29/2015 5:00,36.39,7984,9034,13504,0,1160,129
1/29/2015 6:00,42.44,8782,10114,16594,0,1181,131
1/29/2015 7:00,47.44,10103,12404,20114,0,1190,132
1/29/2015 8:00,39.96,12091,14618,22619,0,1164,129
1/29/2015 9:00,56.68,12808,15206,22649,26,1134,126
1/29/2015 10:00,61.44,13076,15425,22587,94,1110,123
1/29/2015 11:00,56.01,13273,15449,22569,152,1116,124
1/29/2015 12:00,50.56,13403,15342,22527,163,1114,124
1/29/2015 13:00,51.03,13236,15174,22473,142,1105,123
1/29/2015 14:00,54.25,13329,15101,22432,110,1010,112
1/29/2015 15:00,52.73,13315,15048,22381,73,912,101
1/29/2015 16:00,50.49,13190,15137,22339,56,813,90
1/29/2015 17:00,61.46,13302,15572,22853,24,750,83
1/29/2015 18:00,67.67,13330,15959,22718,0,693,77
1/29/2015 19:00,47,12552,15380,22381,0,637,71
1/29/2015 20:00,47,12015,14697,20833,0,674,75
1/29/2015 21:00,39.9,11289,13628,18275,0,708,79
1/29/2015 22:00,38,10728,12415,17040,0,743,83
1/29/2015 23:00,41.1,9885,11419,15996,0,741,82
1/30/2015 0:00,33.02,9067,10558,14499,0,665,74
1/30/2015 1:00,30.17,8474,9783,13381,0,693,77
1/30/2015 2:00,31.62,8194,9281,12778,0,698,78
1/30/2015 3:00,29.94,8029,9093,12358,0,702,78
1/30/2015 4:00,29.99,8051,9064,12349,0,697,77
1/30/2015 5:00,32.99,8233,9341,13476,0,641,71
1/30/2015 6:00,38.3,9082,10364,16789,0,581,65
1/30/2015 7:00,48.76,10584,12488,20892,0,522,58
1/30/2015 8:00,49.19,12618,14657,22740,0,448,50
1/30/2015 9:00,49.02,13386,15322,22906,29,389,43
1/30/2015 10:00,49.51,13627,15535,23090,84,329,37
1/30/2015 11:00,48.43,13708,15389,22922,140,287,32
1/30/2015 12:00,47.45,13675,15205,22734,180,246,27
1/30/2015 13:00,47.44,13465,14870,22658,196,229,25
1/30/2015 14:00,43.24,13505,14993,22436,181,280,31
1/30/2015 15:00,43.71,13417,14872,22322,138,315,35
1/30/2015 16:00,44,13451,14845,22316,71,359,40
1/30/2015 17:00,46.69,13580,15257,22864,16,435,48
1/30/2015 18:00,48.26,13843,15733,23054,0,500,56
1/30/2015 19:00,43.11,13010,15047,22639,0,560,62
1/30/2015 20:00,40.04,12483,14245,19826,0,628,70
1/30/2015 21:00,42.94,11785,13147,17178,0,686,76
1/30/2015 22:00,40,11060,12131,15972,0,748,83
1/30/2015 23:00,36,10137,11256,14949,0,710,79
1/31/2015 0:00,34.58,12254,10403,14880,0,539,60
1/31/2015 1:00,33.99,11444,9570,14062,0,563,63
1/31/2015 2:00,31.89,10580,8983,13260,0,543,60
1/31/2015 3:00,31.76,10253,8732,12529,0,530,59
1/31/2015 4:00,29.75,10117,8616,12427,0,516,57
1/31/2015 5:00,31.68,10238,8652,12412,0,505,56
1/31/2015 6:00,35.45,10663,9034,13004,0,491,55
1/31/2015 7:00,37.47,11509,9858,14593,0,474,53
1/31/2015 8:00,44.29,12750,11026,16120,0,462,51
1/31/2015 9:00,47.57,13714,12112,17082,24,459,51
1/31/2015 10:00,48.19,14244,12858,17832,78,445,49
1/31/2015 11:00,47,14384,12866,17832,115,415,46
1/31/2015 12:00,48.94,14504,12757,17836,128,386,43
1/31/2015 13:00,47.25,13993,12444,17569,127,355,39
1/31/2015 14:00,40.55,13918,12369,16847,114,341,38
1/31/2015 15:00,39.66,14104,12212,17192,93,318,35
1/31/2015 16:00,40,14218,12282,17353,59,292,32
1/31/2015 17:00,48.66,14485,12788,18502,15,283,31
1/31/2015 18:00,58.45,15020,13936,19328,0,279,31
1/31/2015 19:00,48.93,14033,13440,19235,0,281,31
1/31/2015 20:00,43.35,13579,12861,18368,0,290,32
1/31/2015 21:00,37.54,13225,11996,17286,0,298,33
1/31/2015 22:00,40,12649,11267,16845,0,308,34
1/31/2015 23:00,40,12054,10507,15926,0,295,33
2/1/2015 0:00,39.89,11253,9541,15232,0,274,30
2/1/2015 1:00,33.26,10789,8900,14217,0,357,40
2/1/2015 2:00,29.15,10259,8371,13195,0,430,48
2/1/2015 3:00,25.63,10021,8130,12474,0,499,55
2/1/2015 4:00,25.78,9892,8015,11757,0,557,62
2/1/2015 5:00,25.99,9911,8014,12076,0,608,68
2/1/2015 6:00,26.16,10101,8212,12936,0,653,73
2/1/2015 7:00,26.48,10561,8568,13616,0,700,78
2/1/2015 8:00,31.15,11337,9332,14334,0,642,71
2/1/2015 9:00,36.21,12084,10124,15368,13,587,65
2/1/2015 10:00,38.84,12920,10882,15929,33,530,59
2/1/2015 11:00,39.94,13571,11349,16406,55,449,50
2/1/2015 12:00,55,13574,11652,16412,70,370,41
2/1/2015 13:00,39.94,13776,11598,16193,85,296,33
2/1/2015 14:00,37.44,13810,11476,15971,93,262,29
2/1/2015 15:00,35.96,13808,11229,16052,79,229,25
2/1/2015 16:00,37,13816,11191,16372,52,196,22
2/1/2015 17:00,44.94,14256,11851,17767,17,224,25
2/1/2015 18:00,54.94,15029,13398,18338,0,247,27
2/1/2015 19:00,52.05,14394,13068,18201,0,279,31
2/1/2015 20:00,52.01,14004,12710,17681,0,351,39
2/1/2015 21:00,47.87,13377,11775,16764,0,416,46
2/1/2015 22:00,44.94,12993,11106,16387,0,476,53
2/1/2015 23:00,38.53,11930,10084,15700,0,516,57
2/2/2015 0:00,34.96,11084,9427,13698,0,549,61
2/2/2015 1:00,32.63,10934,8896,12997,0,552,61
2/2/2015 2:00,32.42,10602,8613,12274,0,513,57
2/2/2015 3:00,31.04,10304,8558,11792,0,486,54
2/2/2015 4:00,29.87,10431,8581,11800,0,462,51
2/2/2015 5:00,31.33,10773,8908,13462,0,467,52
2/2/2015 6:00,37.85,11932,10137,17164,0,463,51
2/2/2015 7:00,53.35,13783,12425,21386,0,463,51
2/2/2015 8:00,53.13,16364,14545,23987,0,480,53
2/2/2015 9:00,54.92,17306,15141,24089,28,496,55
2/2/2015 10:00,51.35,17708,15368,23983,81,519,58
2/2/2015 11:00,50.96,17753,15554,23903,136,505,56
2/2/2015 12:00,45,17947,15339,23818,162,494,55
2/2/2015 13:00,44.04,17522,15141,23953,160,489,54
2/2/2015 14:00,44.98,17790,15066,24013,141,463,51
2/2/2015 15:00,45.74,17539,14948,24028,119,439,49
2/2/2015 16:00,47.99,17378,15076,24164,74,416,46
2/2/2015 17:00,58.95,17417,15259,24677,22,380,42
2/2/2015 18:00,54.92,17722,15956,24812,0,345,38
2/2/2015 19:00,51.45,16670,15452,24341,0,312,35
2/2/2015 20:00,45,16025,14729,22593,0,304,34
2/2/2015 21:00,43.05,15081,13688,19532,0,295,33
2/2/2015 22:00,40,14150,12514,17852,0,283,31
2/2/2015 23:00,39,13038,11316,16407,0,265,29
2/3/2015 0:00,35.68,10052,10041,15134,0,188,21
2/3/2015 1:00,34.99,9316,9324,13838,0,164,18
2/3/2015 2:00,33.44,8888,8918,13400,0,147,16
2/3/2015 3:00,33.2,8752,8796,13084,0,129,14
2/3/2015 4:00,34.24,8753,8778,13219,0,114,13
2/3/2015 5:00,33.18,9005,9033,14308,0,107,12
2/3/2015 6:00,40,10130,10126,18181,0,98,11
2/3/2015 7:00,60.43,12362,12390,22568,0,87,10
2/3/2015 8:00,60.08,14590,14462,23966,0,68,8
2/3/2015 9:00,58.79,15178,15042,24255,27,52,6
2/3/2015 10:00,55.77,15303,15134,24267,70,33,4
2/3/2015 11:00,53.37,15369,14941,24489,123,19,2
2/3/2015 12:00,46.2,15260,14704,24335,161,10,1
2/3/2015 13:00,48.76,15087,14431,24325,183,2,0
2/3/2015 14:00,47.85,15079,14390,24217,182,6,1
2/3/2015 15:00,51.7,14897,14281,24063,162,10,1
2/3/2015 16:00,51.54,14970,14494,24033,99,17,2
2/3/2015 17:00,60.07,15510,14802,24863,28,40,4
2/3/2015 18:00,65.52,15808,15620,25099,0,63,7
2/3/2015 19:00,52.89,15184,15107,25075,0,86,10
2/3/2015 20:00,47.99,14468,14401,23513,0,117,13
2/3/2015 21:00,44.25,13449,13401,21279,0,148,16
2/3/2015 22:00,43.93,12311,12266,18765,0,182,20
2/3/2015 23:00,39.94,11187,11092,16532,0,221,25
2/4/2015 0:00,34.93,10171,10243,14713,0,311,35
2/4/2015 1:00,32.7,9391,9546,14239,0,373,41
2/4/2015 2:00,32,8981,9164,14041,0,346,38
2/4/2015 3:00,31.9,8824,9014,13684,0,317,35
2/4/2015 4:00,31.2,8803,9019,13707,0,297,33
2/4/2015 5:00,33.55,9065,9287,14180,0,256,28
2/4/2015 6:00,42.64,10147,10306,15787,0,208,23
2/4/2015 7:00,50.92,12421,12625,18406,0,158,18
2/4/2015 8:00,61.76,14837,14696,19824,0,139,15
2/4/2015 9:00,62.59,15403,15292,20099,59,120,13
2/4/2015 10:00,61.1,15607,15423,20091,191,105,12
2/4/2015 11:00,58.94,15648,15195,20126,305,89,10
2/4/2015 12:00,54.87,15616,15001,20232,344,76,8
2/4/2015 13:00,53.53,15516,14819,20404,324,64,7
2/4/2015 14:00,51.45,15500,14876,20466,284,78,9
2/4/2015 15:00,49.88,15316,14831,20194,243,94,10
2/4/2015 16:00,49.92,15336,14893,20258,152,111,12
2/4/2015 17:00,59.37,15826,15202,19868,41,137,15
2/4/2015 18:00,75.87,16082,15887,19867,0,167,19
2/4/2015 19:00,62.73,15376,15429,19818,0,199,22
2/4/2015 20:00,49.89,14622,14710,18801,0,217,24
2/4/2015 21:00,42.66,13578,13680,16813,0,230,26
2/4/2015 22:00,44.04,12456,12566,15584,0,241,27
2/4/2015 23:00,36.41,11352,11479,15201,0,213,24
2/5/2015 0:00,39.96,11456,10221,14982,0,284,32
2/5/2015 1:00,33.29,10823,9485,14078,0,256,28
2/5/2015 2:00,32.24,10277,9125,13587,0,225,25
2/5/2015 3:00,32.44,10049,8926,13373,0,192,21
2/5/2015 4:00,32.92,10023,8916,13291,0,161,18
2/5/2015 5:00,38.91,10289,9128,14195,0,164,18
2/5/2015 6:00,45.96,11352,10158,17238,0,166,18
2/5/2015 7:00,63.79,13303,12418,20917,0,169,19
2/5/2015 8:00,62.06,16060,14471,23218,0,189,21
2/5/2015 9:00,60.28,16925,15125,23628,55,210,23
2/5/2015 10:00,52.03,17282,15428,23800,146,226,25
2/5/2015 11:00,49.96,17348,15403,23966,181,300,33
2/5/2015 12:00,50.52,17362,15102,23878,196,389,43
2/5/2015 13:00,47.44,17041,14827,23934,203,483,54
2/5/2015 14:00,44.5,17004,14907,23876,201,555,62
2/5/2015 15:00,43.54,17111,14803,23867,192,618,69
2/5/2015 16:00,44.04,17191,14942,23595,141,676,75
2/5/2015 17:00,50.75,17594,15074,24062,39,707,79
2/5/2015 18:00,48.13,17834,15862,24241,0,741,82
2/5/2015 19:00,44.94,16897,15472,23892,0,768,85
2/5/2015 20:00,41.89,16443,14793,22161,0,804,89
2/5/2015 21:00,37.9,15486,13665,18948,0,834,93
2/5/2015 22:00,36.1,14532,12399,17000,0,876,97
2/5/2015 23:00,35.67,13373,11346,16079,0,902,100
2/6/2015 0:00,41,12287,10498,15760,0,953,106
2/6/2015 1:00,38.19,11783,9675,14767,0,970,108
2/6/2015 2:00,36.03,11365,9231,14221,0,987,110
2/6/2015 3:00,35.74,11103,9068,13786,0,994,110
2/6/2015 4:00,32.99,11072,9087,13823,0,1003,111
2/6/2015 5:00,33.3,11329,9321,15289,0,1015,113
2/6/2015 6:00,36,12342,10436,19081,0,1028,114
2/6/2015 7:00,52.92,14286,12627,23815,0,1045,116
2/6/2015 8:00,46.9,16845,14620,25618,0,1052,117
2/6/2015 9:00,66.06,17662,15316,25728,62,1060,118
2/6/2015 10:00,69.74,18018,15416,25896,184,1066,118
2/6/2015 11:00,49.22,17912,15201,25833,264,1038,115
2/6/2015 12:00,42.44,17687,14920,25712,331,1013,113
2/6/2015 13:00,41,17327,14550,25638,408,985,109
2/6/2015 14:00,40.03,17320,14471,25527,459,969,108
2/6/2015 15:00,40.02,17188,14301,25419,431,956,106
2/6/2015 16:00,42.95,17117,14408,25271,258,945,105
2/6/2015 17:00,50.19,17330,14629,25962,64,968,108
2/6/2015 18:00,54.95,17713,15641,26242,0,999,111
2/6/2015 19:00,50.24,16540,15128,25718,0,1029,114
2/6/2015 20:00,45,15752,14393,22294,0,996,111
2/6/2015 21:00,44.94,14688,13277,18870,0,961,107
2/6/2015 22:00,49.94,13568,12169,17523,0,923,103
2/6/2015 23:00,45,12665,11279,16336,0,863,96
2/7/2015 0:00,53.68,12920,10380,16720,0,714,79
2/7/2015 1:00,50.5,12224,9602,15750,0,655,73
2/7/2015 2:00,42.44,11399,9097,14978,0,613,68
2/7/2015 3:00,42.44,11109,8833,14264,0,570,63
2/7/2015 4:00,42.44,11029,8709,14254,0,529,59
2/7/2015 5:00,39.96,11132,8754,14537,0,501,56
2/7/2015 6:00,42,11604,9137,15446,0,478,53
2/7/2015 7:00,46.53,12311,10047,16999,0,448,50
2/7/2015 8:00,49.97,13503,11028,18215,0,387,43
2/7/2015 9:00,53.81,14320,12257,18953,81,322,36
2/7/2015 10:00,56.62,14908,12993,19758,225,262,29
2/7/2015 11:00,55.19,15074,13138,19624,288,215,24
2/7/2015 12:00,52.5,15070,13084,19524,267,164,18
2/7/2015 13:00,49.23,14526,12789,19046,207,119,13
2/7/2015 14:00,42.97,14468,12622,18406,140,128,14
2/7/2015 15:00,48.93,14601,12468,18548,95,143,16
2/7/2015 16:00,44.35,14886,12390,18675,56,168,19
2/7/2015 17:00,48.4,15124,12819,19811,18,236,26
2/7/2015 18:00,65.06,15776,13849,20808,0,299,33
2/7/2015 19:00,47.44,14894,13398,20737,0,367,41
2/7/2015 20:00,49.94,14203,12783,20043,0,441,49
2/7/2015 21:00,45,13736,11898,18921,0,508,56
2/7/2015 22:00,42,13233,11158,18473,0,572,64
2/7/2015 23:00,39.94,12592,10411,17294,0,604,67
2/8/2015 0:00,35.3,11839,9673,16600,0,608,68
2/8/2015 1:00,35.3,11534,8990,15503,0,597,66
2/8/2015 2:00,33.56,10997,8495,14432,0,664,74
2/8/2015 3:00,33.4,10800,8253,13540,0,739,82
2/8/2015 4:00,32.41,10659,8117,12572,0,816,91
2/8/2015 5:00,32.76,10642,8130,12635,0,839,93
2/8/2015 6:00,32.99,10831,8312,13502,0,853,95
2/8/2015 7:00,37,11300,8781,14448,0,856,95
2/8/2015 8:00,39.96,12053,9354,15587,0,816,91
2/8/2015 9:00,43.76,12782,10300,16734,50,785,87
2/8/2015 10:00,46.49,13440,11049,17191,134,745,83
2/8/2015 11:00,49.63,14154,11294,17560,167,718,80
2/8/2015 12:00,46.48,14628,11458,17755,171,699,78
2/8/2015 13:00,46.01,14336,11379,17439,163,700,78
2/8/2015 14:00,39.94,15251,11095,17136,153,570,63
2/8/2015 15:00,38.72,15128,10942,16929,124,435,48
2/8/2015 16:00,38.23,15134,10981,17255,76,300,33
2/8/2015 17:00,42.95,14708,11593,18682,25,284,32
2/8/2015 18:00,59.32,15664,13299,19657,0,284,32
2/8/2015 19:00,70,15062,13162,19701,0,291,32
2/8/2015 20:00,47.44,15090,12828,19493,0,326,36
2/8/2015 21:00,42.44,14148,11858,18716,0,361,40
2/8/2015 22:00,39.94,13169,11142,18041,0,392,44
2/8/2015 23:00,34.96,12220,10184,17020,0,377,42
2/9/2015 0:00,49.46,11628,9081,14538,0,236,26
2/9/2015 1:00,40.58,11526,8484,13912,0,254,28
2/9/2015 2:00,39.1,11326,8208,13492,0,240,27
2/9/2015 3:00,39.1,11170,8125,12761,0,226,25
2/9/2015 4:00,39.94,11131,8169,12808,0,219,24
2/9/2015 5:00,40,11454,8455,14823,0,241,27
2/9/2015 6:00,45,12503,9625,18741,0,255,28
2/9/2015 7:00,56.75,14468,11986,23200,0,261,29
2/9/2015 8:00,54.89,17161,14007,25440,0,248,28
2/9/2015 9:00,62.06,17935,14741,25456,11,233,26
2/9/2015 10:00,69.94,18349,15000,25186,23,217,24
2/9/2015 11:00,68.62,18414,15113,25296,36,215,24
2/9/2015 12:00,49.94,18624,15067,25227,46,212,24
2/9/2015 13:00,49.96,18075,14968,24996,51,209,23
2/9/2015 14:00,52.21,18237,14965,25276,49,207,23
2/9/2015 15:00,51.32,18000,14745,25420,42,206,23
2/9/2015 16:00,49.33,17934,14800,25409,29,204,23
2/9/2015 17:00,55.81,17904,14980,25685,12,216,24
2/9/2015 18:00,48,18551,15479,26225,0,230,26
2/9/2015 19:00,44.57,17549,14984,25775,0,241,27
2/9/2015 20:00,39.91,16854,14253,24219,0,216,24
2/9/2015 21:00,35,15823,13162,21719,0,188,21
2/9/2015 22:00,32.96,14725,12068,19831,0,161,18
2/9/2015 23:00,34.76,13701,10915,17995,0,141,16
2/10/2015 0:00,37.42,11652,9843,16215,0,150,17
2/10/2015 1:00,36.72,11269,9110,15306,0,124,14
2/10/2015 2:00,36.2,10815,8706,14913,0,109,12
2/10/2015 3:00,33.9,10591,8546,14754,0,92,10
2/10/2015 4:00,32.8,10550,8542,14710,0,76,8
2/10/2015 5:00,32.1,10701,8807,15917,0,79,9
2/10/2015 6:00,38.22,11914,9946,19923,0,82,9
2/10/2015 7:00,52.95,13974,12229,24587,0,84,9
2/10/2015 8:00,49,16748,14100,25993,0,82,9
2/10/2015 9:00,45.97,17396,14763,26342,26,80,9
2/10/2015 10:00,47.97,17559,14957,26101,65,77,9
2/10/2015 11:00,49.97,17412,15017,26282,97,63,7
2/10/2015 12:00,47.27,17237,15026,26191,103,49,5
2/10/2015 13:00,46.95,16937,14930,26513,89,38,4
2/10/2015 14:00,46,16974,14949,26483,70,39,4
2/10/2015 15:00,47,16867,14773,26415,53,39,4
2/10/2015 16:00,50.38,17063,14873,26418,33,40,4
2/10/2015 17:00,61.41,17269,15021,27234,13,53,6
2/10/2015 18:00,84.94,17759,15430,27529,0,68,8
2/10/2015 19:00,62.82,16946,14947,27196,0,81,9
2/10/2015 20:00,51.66,16350,14188,25856,0,102,11
2/10/2015 21:00,44.09,15278,13175,23659,0,119,13
2/10/2015 22:00,44.54,14117,12016,20421,0,138,15
2/10/2015 23:00,42.12,13087,10886,17596,0,148,16
2/11/2015 0:00,39.94,12080,10093,15864,0,130,14
2/11/2015 1:00,39.64,11404,9378,14911,0,125,14
2/11/2015 2:00,36.41,10914,8976,14431,0,120,13
2/11/2015 3:00,35.83,10627,8844,14254,0,115,13
2/11/2015 4:00,34,10506,8786,14171,0,109,12
2/11/2015 5:00,33.1,10642,9022,15421,0,108,12
2/11/2015 6:00,45.97,11448,10039,19245,0,110,12
2/11/2015 7:00,60.14,13572,12418,23644,0,109,12
2/11/2015 8:00,64.91,16129,14447,25382,0,108,12
2/11/2015 9:00,59.91,16817,15194,25923,86,107,12
2/11/2015 10:00,54.22,17033,15492,26249,226,105,12
2/11/2015 11:00,53.85,16897,15531,26134,301,78,9
2/11/2015 12:00,49.06,16749,15476,26073,337,54,6
2/11/2015 13:00,48.82,16473,15304,26516,345,29,3
2/11/2015 14:00,47.93,16537,15284,26585,333,25,3
2/11/2015 15:00,49.8,16392,15082,26553,292,22,2
2/11/2015 16:00,50.86,16621,15026,26665,197,19,2
2/11/2015 17:00,58.48,16944,15172,26847,62,41,5
2/11/2015 18:00,81.37,17200,15713,27134,0,63,7
2/11/2015 19:00,65.22,16186,15212,26476,0,85,9
2/11/2015 20:00,55.62,15369,14496,24855,0,98,11
2/11/2015 21:00,46,14264,13425,22106,0,111,12
2/11/2015 22:00,47.94,13417,12320,19515,0,124,14
2/11/2015 23:00,42.44,12212,11205,17641,0,117,13
2/12/2015 0:00,46.56,11543,10185,16870,0,180,20
2/12/2015 1:00,41.74,10900,9453,15798,0,191,21
2/12/2015 2:00,39.18,10509,9055,15311,0,184,20
2/12/2015 3:00,37.82,10233,8926,15126,0,175,19
2/12/2015 4:00,36.2,10245,8899,15280,0,165,18
2/12/2015 5:00,36.2,10478,9149,16539,0,165,18
2/12/2015 6:00,49.95,11424,10181,20271,0,163,18
2/12/2015 7:00,63.36,13466,12555,24790,0,162,18
2/12/2015 8:00,70.6,16125,14464,26779,1,158,18
2/12/2015 9:00,60.81,16864,15186,27044,95,155,17
2/12/2015 10:00,53.81,17314,15428,27045,200,152,17
2/12/2015 11:00,49.96,17312,15511,26973,222,115,13
2/12/2015 12:00,44.91,17130,15367,26830,233,74,8
2/12/2015 13:00,43.9,16761,15139,26759,228,36,4
2/12/2015 14:00,43.94,16702,15100,26644,208,34,4
2/12/2015 15:00,45.47,16754,14917,26863,175,32,4
2/12/2015 16:00,49.96,16947,14948,26794,129,31,3
